Date,Region,City,Customer Type,Channel,Product,Category,Unit Price,Quantity,Sales Rep,Cost Price
2025-03-16,North,Lagos,Retail,Store,Desktop PC D21,Electronics,300000,1,Musa,240000
2025-03-29,South,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,180000,4,Aisha,144000
2025-03-12,West,Lagos,Retail,Online,Laptop A13,Electronics,420000,10,Peter,336000
2025-04-03,North,Abuja,Corporate,Online,Printer P50,Electronics,150000,4,Grace,120000
2025-04-23,East,Kano,Retail,Online,Office Chair Pro,Furniture,85000,6,Grace,68000
2025-01-22,South,Port Harcourt,Corporate,Store,Desktop PC D21,Electronics,300000,10,Chidinma,240000
2025-05-01,East,Lagos,Corporate,Store,Printer P50,Electronics,150000,6,Grace,120000
2025-04-07,South,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,1,Grace,120000
2025-01-26,North,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,300000,3,Musa,240000
2025-01-26,North,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,300000,8,Aisha,240000
2025-01-02,East,Port Harcourt,Corporate,Online,Desktop PC D21,Electronics,300000,9,Chidinma,240000
2025-01-11,North,Lagos,Retail,Online,Desktop PC D21,Electronics,300000,2,Peter,240000
2025-03-10,North,Port Harcourt,Corporate,Store,Desktop PC D21,Electronics,300000,10,Musa,240000
2025-01-06,West,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,4,Aisha,176000
2025-04-25,North,Lagos,Corporate,Online,Office Chair Pro,Furniture,85000,6,Aisha,68000
2025-03-22,West,Kano,Corporate,Store,Microwave M20,Home Appliances,60000,4,Musa,48000
2025-04-22,East,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,220000,2,David,176000
2025-03-17,East,Abuja,Corporate,Online,Desktop PC D21,Electronics,300000,3,Chidinma,240000
2025-04-12,South,Port Harcourt,Corporate,Online,Refrigerator R55,Home Appliances,220000,8,Grace,176000
2025-04-05,West,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,250000,8,Aisha,200000
2025-03-22,South,Port Harcourt,Retail,Online,Office Chair Pro,Furniture,85000,2,Chidinma,68000
2025-04-30,North,Kano,Corporate,Store,Printer P50,Electronics,150000,7,Aisha,120000
2025-03-14,South,Kano,Retail,Online,Blender B10,Home Appliances,30000,8,Musa,24000
2025-01-27,West,Port Harcourt,Corporate,Online,Office Chair Pro,Furniture,85000,2,Aisha,68000
2025-03-28,West,Abuja,Retail,Online,Air Conditioner X2,Home Appliances,180000,5,David,144000
2025-03-10,West,Kano,Retail,Online,Office Chair Pro,Furniture,85000,9,Aisha,68000
2025-01-07,West,Abuja,Corporate,Online,Laptop A13,Electronics,420000,9,David,336000
2025-03-12,North,Abuja,Retail,Online,Sofa Classic,Furniture,320000,5,Chidinma,256000
2025-04-22,West,Lagos,Retail,Online,Sofa Classic,Furniture,320000,1,Aisha,256000
2025-03-17,North,Kano,Retail,Online,Blender B10,Home Appliances,30000,10,Peter,24000
2025-02-14,East,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,180000,10,Grace,144000
2025-03-16,West,Kano,Corporate,Online,Sofa Classic,Furniture,320000,9,Musa,256000
2025-01-02,West,Abuja,Corporate,Online,Laptop A13,Electronics,420000,2,Aisha,336000
2025-01-27,North,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,300000,6,Musa,240000
2025-01-27,North,Kano,Corporate,Store,Blender B10,Home Appliances,30000,4,David,24000
2025-02-01,South,Abuja,Corporate,Store,Sofa Classic,Furniture,320000,7,Musa,256000
2025-01-11,North,Kano,Corporate,Store,Sofa Classic,Furniture,320000,1,Aisha,256000
2025-04-13,North,Kano,Corporate,Online,Desktop PC D21,Electronics,300000,3,Peter,240000
2025-02-04,North,Lagos,Corporate,Online,Blender B10,Home Appliances,30000,6,Musa,24000
2025-03-05,East,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,1,Musa,176000
2025-01-08,North,Abuja,Retail,Online,Blender B10,Home Appliances,30000,9,Peter,24000
2025-03-21,West,Port Harcourt,Corporate,Online,Refrigerator R55,Home Appliances,220000,10,Peter,176000
2025-04-07,East,Kano,Retail,Online,Refrigerator R55,Home Appliances,220000,9,Chidinma,176000
2025-03-02,West,Abuja,Corporate,Online,Microwave M20,Home Appliances,60000,4,David,48000
2025-04-13,South,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,7,David,176000
2025-03-05,West,Kano,Retail,Store,Sofa Classic,Furniture,320000,9,Musa,256000
2025-04-24,West,Lagos,Corporate,Store,Office Chair Pro,Furniture,85000,5,Grace,68000
2025-01-05,North,Abuja,Retail,Online,Smartphone Z10,Electronics,250000,10,Aisha,200000
2025-04-21,East,Abuja,Retail,Store,Sofa Classic,Furniture,320000,8,Musa,256000
2025-01-04,North,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,7,Peter,120000
2025-01-05,North,Kano,Retail,Store,Air Conditioner X2,Home Appliances,180000,8,Peter,144000
2025-04-06,West,Abuja,Retail,Online,Sofa Classic,Furniture,320000,10,Musa,256000
2025-02-05,North,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,7,Grace,120000
2025-03-18,South,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,220000,1,David,176000
2025-01-30,North,Abuja,Corporate,Online,Refrigerator R55,Home Appliances,220000,7,David,176000
2025-02-28,South,Abuja,Corporate,Store,Printer P50,Electronics,150000,6,David,120000
2025-02-06,East,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,300000,8,Musa,240000
2025-01-15,East,Abuja,Corporate,Store,Laptop A13,Electronics,420000,10,Grace,336000
2025-04-24,North,Lagos,Retail,Store,Blender B10,Home Appliances,30000,1,David,24000
2025-01-17,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,420000,7,Chidinma,336000
2025-02-02,North,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,180000,6,Peter,144000
2025-03-24,South,Kano,Retail,Online,Blender B10,Home Appliances,30000,10,Grace,24000
2025-02-01,West,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,220000,1,Grace,176000
2025-04-02,South,Kano,Retail,Online,Sofa Classic,Furniture,320000,6,Peter,256000
2025-03-28,South,Abuja,Corporate,Store,Microwave M20,Home Appliances,60000,10,David,48000
2025-04-10,West,Abuja,Retail,Online,Office Chair Pro,Furniture,85000,7,Grace,68000
2025-04-01,East,Abuja,Corporate,Online,Smartphone Z10,Electronics,250000,1,Grace,200000
2025-04-19,North,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,220000,8,David,176000
2025-02-19,North,Lagos,Retail,Online,Smartphone Z10,Electronics,250000,6,Peter,200000
2025-03-15,North,Abuja,Retail,Online,Office Chair Pro,Furniture,85000,7,Peter,68000
2025-02-16,South,Kano,Retail,Store,Office Chair Pro,Furniture,85000,4,Musa,68000
2025-02-03,East,Abuja,Corporate,Store,Laptop A13,Electronics,420000,6,Chidinma,336000
2025-02-06,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,4,Musa,200000
2025-03-18,West,Port Harcourt,Retail,Store,Blender B10,Home Appliances,30000,3,Aisha,24000
2025-01-07,North,Abuja,Corporate,Online,Sofa Classic,Furniture,320000,9,Peter,256000
2025-01-19,North,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,220000,7,Musa,176000
2025-03-27,South,Lagos,Corporate,Online,Printer P50,Electronics,150000,5,Chidinma,120000
2025-03-11,South,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,85000,9,Peter,68000
2025-01-26,North,Abuja,Corporate,Online,Smartphone Z10,Electronics,250000,10,Chidinma,200000
2025-04-10,East,Port Harcourt,Corporate,Online,Office Chair Pro,Furniture,85000,7,David,68000
2025-03-02,East,Lagos,Retail,Online,Desktop PC D21,Electronics,300000,6,Aisha,240000
2025-03-20,West,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,300000,10,David,240000
2025-03-30,East,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,180000,1,Musa,144000
2025-01-07,South,Abuja,Retail,Online,Printer P50,Electronics,150000,7,Aisha,120000
2025-03-07,North,Port Harcourt,Retail,Online,Refrigerator R55,Home Appliances,220000,5,David,176000
2025-02-01,East,Port Harcourt,Retail,Online,Laptop A13,Electronics,420000,2,Aisha,336000
2025-01-25,West,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,9,Peter,144000
2025-01-14,North,Abuja,Retail,Online,Refrigerator R55,Home Appliances,220000,5,Peter,176000
2025-04-09,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,1,Grace,144000
2025-04-10,East,Kano,Corporate,Store,Microwave M20,Home Appliances,60000,2,Grace,48000
2025-03-11,North,Kano,Retail,Online,Desktop PC D21,Electronics,300000,5,David,240000
2025-01-17,North,Kano,Retail,Store,Desktop PC D21,Electronics,300000,9,Aisha,240000
2025-03-13,South,Abuja,Retail,Online,Refrigerator R55,Home Appliances,220000,1,Aisha,176000
2025-03-20,West,Abuja,Corporate,Store,Blender B10,Home Appliances,30000,5,Aisha,24000
2025-03-31,South,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,180000,1,Chidinma,144000
2025-04-30,North,Kano,Retail,Online,Desktop PC D21,Electronics,300000,6,Aisha,240000
2025-01-01,West,Kano,Retail,Store,Refrigerator R55,Home Appliances,220000,3,Grace,176000
2025-04-03,North,Port Harcourt,Retail,Store,Sofa Classic,Furniture,320000,5,Peter,256000
2025-03-02,South,Kano,Retail,Online,Printer P50,Electronics,150000,2,Peter,120000
2025-02-18,West,Port Harcourt,Retail,Online,Air Conditioner X2,Home Appliances,180000,1,David,144000
2025-04-17,West,Lagos,Corporate,Store,Blender B10,Home Appliances,30000,10,Aisha,24000
2025-01-03,North,Lagos,Retail,Store,Printer P50,Electronics,150000,4,David,120000
2025-01-01,North,Kano,Retail,Online,Blender B10,Home Appliances,30000,1,David,24000
2025-03-26,North,Lagos,Retail,Online,Blender B10,Home Appliances,30000,6,Peter,24000
2025-04-17,South,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,180000,7,Chidinma,144000
2025-01-27,South,Abuja,Retail,Online,Microwave M20,Home Appliances,60000,8,Grace,48000
2025-04-21,South,Lagos,Retail,Online,Microwave M20,Home Appliances,60000,2,Aisha,48000
2025-02-17,South,Kano,Retail,Store,Office Chair Pro,Furniture,85000,1,Peter,68000
2025-04-03,North,Kano,Corporate,Online,Blender B10,Home Appliances,30000,8,Aisha,24000
2025-02-28,North,Abuja,Retail,Store,Microwave M20,Home Appliances,60000,10,Aisha,48000
2025-04-04,West,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,1,Chidinma,120000
2025-03-31,South,Port Harcourt,Corporate,Store,Microwave M20,Home Appliances,60000,9,Grace,48000
2025-04-11,North,Abuja,Retail,Online,Microwave M20,Home Appliances,60000,5,Grace,48000
2025-04-22,East,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,220000,8,Chidinma,176000
2025-02-18,West,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,85000,2,Aisha,68000
2025-04-27,South,Abuja,Retail,Store,Sofa Classic,Furniture,320000,7,Aisha,256000
2025-02-10,South,Abuja,Retail,Online,Smartphone Z10,Electronics,250000,4,Chidinma,200000
2025-04-26,East,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,6,David,120000
2025-03-22,North,Abuja,Retail,Online,Desktop PC D21,Electronics,300000,8,David,240000
2025-03-08,West,Lagos,Retail,Store,Desktop PC D21,Electronics,300000,10,Chidinma,240000
2025-04-11,North,Kano,Corporate,Store,Sofa Classic,Furniture,320000,1,Musa,256000
2025-04-17,South,Lagos,Corporate,Store,Sofa Classic,Furniture,320000,3,Musa,256000
2025-03-05,West,Port Harcourt,Corporate,Online,Printer P50,Electronics,150000,6,Peter,120000
2025-01-29,East,Lagos,Retail,Online,Air Conditioner X2,Home Appliances,180000,9,Grace,144000
2025-03-31,South,Abuja,Retail,Online,Microwave M20,Home Appliances,60000,2,Peter,48000
2025-02-11,East,Kano,Retail,Store,Printer P50,Electronics,150000,5,Peter,120000
2025-04-11,East,Kano,Retail,Store,Air Conditioner X2,Home Appliances,180000,10,Peter,144000
2025-02-05,West,Port Harcourt,Retail,Online,Office Chair Pro,Furniture,85000,7,Aisha,68000
2025-01-19,East,Abuja,Corporate,Store,Laptop A13,Electronics,420000,3,David,336000
2025-03-02,East,Abuja,Corporate,Online,Desktop PC D21,Electronics,300000,2,Aisha,240000
2025-04-03,East,Lagos,Corporate,Online,Smartphone Z10,Electronics,250000,3,Aisha,200000
2025-02-14,East,Port Harcourt,Retail,Store,Printer P50,Electronics,150000,7,David,120000
2025-04-09,West,Port Harcourt,Corporate,Online,Laptop A13,Electronics,420000,7,Peter,336000
2025-02-12,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,180000,7,Musa,144000
2025-01-13,West,Port Harcourt,Retail,Store,Sofa Classic,Furniture,320000,2,Grace,256000
2025-03-20,North,Port Harcourt,Corporate,Store,Sofa Classic,Furniture,320000,6,Grace,256000
2025-03-14,East,Kano,Corporate,Online,Blender B10,Home Appliances,30000,3,Aisha,24000
2025-01-21,North,Port Harcourt,Retail,Online,Laptop A13,Electronics,420000,3,Chidinma,336000
2025-04-07,South,Lagos,Retail,Store,Blender B10,Home Appliances,30000,9,Peter,24000
2025-04-18,East,Port Harcourt,Corporate,Store,Sofa Classic,Furniture,320000,4,Chidinma,256000
2025-04-03,North,Abuja,Corporate,Store,Printer P50,Electronics,150000,5,David,120000
2025-02-14,South,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,85000,8,Peter,68000
2025-04-13,North,Abuja,Retail,Store,Microwave M20,Home Appliances,60000,1,Chidinma,48000
2025-03-31,South,Lagos,Retail,Online,Refrigerator R55,Home Appliances,220000,3,Musa,176000
2025-02-11,West,Abuja,Corporate,Online,Air Conditioner X2,Home Appliances,180000,2,Aisha,144000
2025-03-17,South,Port Harcourt,Corporate,Online,Smartphone Z10,Electronics,250000,9,David,200000
2025-04-22,West,Port Harcourt,Corporate,Online,Desktop PC D21,Electronics,300000,8,Aisha,240000
2025-04-28,West,Lagos,Retail,Online,Printer P50,Electronics,150000,6,Chidinma,120000
2025-02-13,North,Abuja,Corporate,Store,Office Chair Pro,Furniture,85000,9,Musa,68000
2025-02-13,North,Kano,Corporate,Online,Microwave M20,Home Appliances,60000,3,David,48000
2025-04-07,South,Abuja,Retail,Store,Laptop A13,Electronics,420000,7,Peter,336000
2025-04-03,South,Port Harcourt,Corporate,Online,Office Chair Pro,Furniture,85000,5,David,68000
2025-03-02,East,Port Harcourt,Corporate,Online,Microwave M20,Home Appliances,60000,7,David,48000
2025-01-30,East,Abuja,Retail,Online,Air Conditioner X2,Home Appliances,180000,2,Peter,144000
2025-01-21,West,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,3,Aisha,200000
2025-01-16,East,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,180000,6,Grace,144000
2025-04-02,East,Abuja,Retail,Store,Office Chair Pro,Furniture,85000,2,Grace,68000
2025-02-14,North,Abuja,Corporate,Store,Smartphone Z10,Electronics,250000,5,Musa,200000
2025-02-09,West,Port Harcourt,Corporate,Store,Refrigerator R55,Home Appliances,220000,2,Aisha,176000
2025-04-14,South,Abuja,Retail,Online,Blender B10,Home Appliances,30000,2,David,24000
2025-03-22,East,Kano,Corporate,Store,Laptop A13,Electronics,420000,10,Aisha,336000
2025-02-10,North,Abuja,Corporate,Online,Refrigerator R55,Home Appliances,220000,2,Peter,176000
2025-02-06,South,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,10,David,176000
2025-02-27,West,Lagos,Corporate,Store,Sofa Classic,Furniture,320000,6,Peter,256000
2025-03-10,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,420000,8,Peter,336000
2025-04-13,East,Abuja,Retail,Store,Refrigerator R55,Home Appliances,220000,9,Peter,176000
2025-02-27,North,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,220000,2,Grace,176000
2025-03-06,South,Abuja,Retail,Online,Printer P50,Electronics,150000,4,Aisha,120000
2025-02-24,East,Kano,Retail,Store,Desktop PC D21,Electronics,300000,7,Grace,240000
2025-01-10,South,Lagos,Corporate,Online,Laptop A13,Electronics,420000,4,Grace,336000
2025-02-17,West,Kano,Corporate,Store,Microwave M20,Home Appliances,60000,4,Aisha,48000
2025-02-05,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,6,Chidinma,144000
2025-02-02,South,Kano,Corporate,Online,Desktop PC D21,Electronics,300000,8,Peter,240000
2025-02-24,West,Port Harcourt,Retail,Store,Sofa Classic,Furniture,320000,10,Chidinma,256000
2025-03-29,West,Lagos,Retail,Store,Blender B10,Home Appliances,30000,1,Chidinma,24000
2025-01-07,East,Lagos,Corporate,Store,Office Chair Pro,Furniture,85000,2,Peter,68000
2025-04-25,West,Port Harcourt,Corporate,Online,Office Chair Pro,Furniture,85000,5,Aisha,68000
2025-02-01,South,Port Harcourt,Retail,Store,Smartphone Z10,Electronics,250000,8,Aisha,200000
2025-02-05,North,Kano,Corporate,Online,Desktop PC D21,Electronics,300000,8,Peter,240000
2025-04-19,West,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,180000,9,Musa,144000
2025-04-18,North,Abuja,Corporate,Online,Microwave M20,Home Appliances,60000,4,Peter,48000
2025-01-22,South,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,60000,3,Peter,48000
2025-04-16,South,Port Harcourt,Retail,Online,Refrigerator R55,Home Appliances,220000,6,Aisha,176000
2025-03-09,East,Kano,Retail,Store,Sofa Classic,Furniture,320000,9,Peter,256000
2025-01-19,South,Kano,Retail,Store,Laptop A13,Electronics,420000,3,David,336000
2025-04-28,East,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,180000,9,Chidinma,144000
2025-03-22,South,Abuja,Corporate,Store,Microwave M20,Home Appliances,60000,1,Chidinma,48000
2025-03-13,West,Kano,Corporate,Store,Smartphone Z10,Electronics,250000,5,Peter,200000
2025-04-25,West,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,30000,8,Chidinma,24000
2025-02-01,North,Port Harcourt,Retail,Online,Air Conditioner X2,Home Appliances,180000,6,Chidinma,144000
2025-04-28,East,Kano,Retail,Store,Microwave M20,Home Appliances,60000,1,Musa,48000
2025-04-27,East,Kano,Retail,Online,Printer P50,Electronics,150000,5,Grace,120000
2025-03-12,North,Lagos,Corporate,Store,Office Chair Pro,Furniture,85000,1,Grace,68000
2025-01-20,South,Lagos,Corporate,Store,Printer P50,Electronics,150000,7,Peter,120000
2025-01-17,North,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,4,Chidinma,144000
2025-01-15,North,Kano,Corporate,Store,Office Chair Pro,Furniture,85000,8,Chidinma,68000
2025-03-25,North,Abuja,Corporate,Store,Sofa Classic,Furniture,320000,4,David,256000
2025-03-30,West,Kano,Retail,Store,Smartphone Z10,Electronics,250000,6,Peter,200000
2025-03-20,West,Kano,Retail,Store,Refrigerator R55,Home Appliances,220000,5,Musa,176000
2025-02-18,South,Lagos,Corporate,Store,Desktop PC D21,Electronics,300000,8,Aisha,240000
2025-03-28,South,Abuja,Retail,Store,Microwave M20,Home Appliances,60000,10,Musa,48000
2025-01-06,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,180000,6,Grace,144000
2025-04-20,South,Kano,Corporate,Store,Microwave M20,Home Appliances,60000,3,Aisha,48000
2025-01-29,South,Kano,Retail,Store,Blender B10,Home Appliances,30000,4,David,24000
2025-04-08,East,Port Harcourt,Corporate,Store,Microwave M20,Home Appliances,60000,4,Aisha,48000
2025-03-02,West,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,5,Musa,144000
2025-01-27,North,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,85000,9,David,68000
2025-03-30,West,Abuja,Retail,Store,Office Chair Pro,Furniture,85000,9,Aisha,68000
2025-01-31,North,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,180000,8,Grace,144000
2025-01-10,North,Lagos,Corporate,Store,Printer P50,Electronics,150000,2,Grace,120000
